id,address,places
28684,Москва САО р-н Ховрино ул. Ляпидевского 6К2,0
24421,Москва НАО (Новомосковский) Сосенское поселение Сосенки деревня ул. Ясеневая 5,0
10860,Москва ЮАО р-н Царицыно Каспийская ул. 30К1,0
17263,Москва САО р-н Ховрино Онежская ул. 53К1,0
17763,Москва ВАО р-н Вешняки Вешняковская ул. 22К2,0
8694,Москва НАО (Новомосковский) Сосенское поселение просп. Куприна 24к1,1
11875,Москва НАО (Новомосковский) Московский поселение ул. Татьянин Парк 11,5
15656,Москва САО р-н Войковский Старопетровский проезд 12Ак1,0
3845,Москва ЮВАО р-н Марьино ул. Верхние Поля 4,0
14428,Москва ЮЗАО р-н Обручевский ул. Обручева 28К1,0
21333,Москва ЗАО р-н Раменки Мосфильмовская ул. 6,0
13648,Москва САО р-н Беговой Ленинградский просп. 33К1,3
24166,Москва ЗАО р-н Можайский Гжатская ул. 5к2,1
959,Москва ТАО (Троицкий) Троицк ул. Бориса Житкова 5,0
4087,Москва СВАО р-н Лосиноостровский Изумрудная ул. 7,0
17334,Москва НАО (Новомосковский) Рязановское поселение ул. Логинова 5к2,0
6048,Москва ЮВАО р-н Выхино-Жулебино Самаркандский бул. 17К3,0
23510,Москва ЦАО р-н Пресненский Мантулинская ул. 9к6,0
28278,Москва САО р-н Аэропорт Кочновский проезд 4к2,1
28337,Москва ЦАО р-н Тверской ул. Большая Дмитровка 20С2,12
5150,Москва СВАО р-н Бабушкинский Енисейская ул. 11,0
22962,Москва ЗАО р-н Крылатское ул. Крылатские Холмы 37,0
3847,Москва СВАО р-н Алексеевский ул. Павла Корчагина 13,0
273,Москва ВАО р-н Вешняки Косинская ул. 18К2,0
591,Москва ЮВАО р-н Лефортово ш. Энтузиастов 3к2,1
13415,Москва ЮЗАО р-н Котловка Нагорная ул. 5К4,0
22532,Москва ЮВАО р-н Кузьминки Зеленодольская ул. 36К1,0
17005,Москва СЗАО р-н Щукино 1-й Волоколамский проезд 6К2,0
13795,Москва САО р-н Дмитровский Дмитровское ш. 107Ак3,0
9130,Москва ЮВАО р-н Некрасовка ул. Недорубова 7,0
1602,Москва ЗелАО р-н Крюково Зеленоград мкр. 20-й к2005,0
16930,Москва ЮАО р-н Бирюлево Восточное Бирюлевская ул. 30,1
17731,Москва НАО (Новомосковский) Внуковское поселение ул. Анны Ахматовой 11к1,0
2781,Москва ЮВАО р-н Нижегородский Нижегородская ул. 51А,0
15239,Москва ЗАО р-н Кунцево ул. Маршала Тимошенко 17К2,0
26120,Москва ЗАО р-н Дорогомилово Кутузовский просп. 45,0
3918,Москва ЮЗАО р-н Котловка Нахимовский просп. 27К5,0
25598,Москва ЮАО р-н Донской ул. Орджоникидзе 1,1
27771,Москва ЦАО р-н Хамовники ул. Усачева 15А,0
19016,Москва ЮАО р-н Зябликово ул. Мусы Джалиля 9К1,1
27531,Москва ЦАО р-н Хамовники ул. Усачева 15А,0
26741,Москва ЦАО р-н Пресненский Шмитовский проезд 20,0
23978,Москва ЦАО р-н Замоскворечье Климентовский пер. 2,14
2732,Москва ЮАО р-н Нагатинский затон Затонная ул. 9К4,1
3718,Москва НАО (Новомосковский) Внуковское поселение бул. Андрея Тарковского 5,0
17977,Москва ЮВАО р-н Печатники ул. Полбина 12,0
2666,Москва САО р-н Тимирязевский Ивановская ул. 16,1
1298,Москва ЮАО р-н Орехово-Борисово Южное Ясеневая ул. 21К2,0
24296,Москва ЗАО р-н Раменки Мосфильмовская ул. 8,0
18322,Москва ЮАО р-н Зябликово ул. Мусы Джалиля 5К4,0
1825,Москва ЮВАО р-н Люблино Цимлянская ул. 20,0
13809,Москва ЗАО р-н Раменки ул. Пудовкина 17,0
27935,Москва ЦАО р-н Тверской Долгоруковская ул. 23А,3
7047,Москва СВАО р-н Северный 9-я Северная линия 11,0
20727,Москва ЮВАО р-н Марьино Люблинская ул. 179/1,0
13995,Москва НАО (Новомосковский) Московский поселение ул. Татьянин Парк 14к4,0
18116,Москва ЮЗАО р-н Академический ул. Шверника 13К4,0
6638,Москва ЮЗАО р-н Коньково ул. Академика Волгина 13,0
18630,Москва СВАО р-н Отрадное Юрловский проезд 19,0
23094,Москва ЦАО р-н Басманный Малый Харитоньевский пер. 7С3,1
8075,Москва ВАО р-н Богородское Открытое ш. 5К3,0
11774,Москва СВАО р-н Алексеевский ул. Бориса Галушкина 20,1
6895,Москва ВАО р-н Вешняки ул. Старый Гай 6,0
10097,Москва САО р-н Восточное Дегунино Дубнинская ул. 40АК4,0
4226,Москва СЗАО р-н Хорошево-Мневники Шелепихинская наб. 42к3,0
15777,Москва ЮЗАО р-н Гагаринский ул. Дмитрия Ульянова 4К2,1
10252,Москва ЮАО р-н Нагатино-Садовники Нагатинский бул. 8,0
13172,Москва ЗАО р-н Можайский ул. Багрицкого 16К1,0
27495,Москва САО р-н Хорошевский Чапаевский пер. 3,2
17552,Москва ЮВАО р-н Кузьминки Волгоградский просп. 142К2,0
9336,Москва ЮАО р-н Нагатинский затон Затонная ул. 14К2,0
25714,Москва ЗАО р-н Филевский парк Барклая ул. 7К4,1
22653,Москва ЗАО р-н Можайский Можайское ш. 2,0
22703,Москва ЦАО р-н Хамовники ул. Усачева 19АК2,0
23026,Москва ЮЗАО р-н Ломоносовский ул. Гарибальди 3,1
12903,Москва ЗАО р-н Раменки 1-й Сетуньский проезд 16/2,0
5622,Москва ТАО (Троицкий) Рогово поселок ул. Березки 8к2,0
9152,Москва ЮАО р-н Орехово-Борисово Южное Каширское ш. 148к3,0
29216,Москва САО р-н Войковский Ленинградское ш. 37к1,0
6327,Москва СВАО р-н Отрадное Алтуфьевское ш. 42,1
16396,Москва ЮАО р-н Даниловский Дубининская ул. 59к1,0
3199,Москва НАО (Новомосковский) Внуковское поселение бул. Андрея Тарковского 4,0
21585,Москва ЦАО р-н Хамовники Погодинская ул. 20К5,3
25795,Москва ЦАО р-н Тверской Трехпрудный пер. 10/2,6
23689,Москва ЗАО р-н Раменки Мичуринский просп. 16,4
25784,Москва САО р-н Хорошевский ул. Авиаконструктора Микояна 14к4,2
22540,Москва САО р-н Тимирязевский Дмитровский проезд 1,1
16834,Москва ЗАО р-н Кунцево ул. Академика Павлова 7с1,0
13591,Москва НАО (Новомосковский) Внуковское поселение бул. Андрея Тарковского 9к1,0
26144,Москва ЦАО р-н Басманный пер. Лучников 7/4С6,3
8585,Москва САО р-н Тимирязевский Дмитровское ш. 33К1,0
28177,Москва ЦАО р-н Мещанский Звонарский пер. 5,5
12921,Москва СВАО р-н Южное Медведково Полярная ул. 27к1,1
16775,Москва ЦАО р-н Басманный ул. Солянка 1/2С2,21
24715,Москва ЮВАО р-н Люблино Белореченская ул. 15,0
28386,Москва ЮЗАО р-н Ломоносовский ул. Архитектора Власова 8,1
4809,Москва СЗАО р-н Южное Тушино ул. Фабрициуса 8,0
21543,Москва ЮЗАО р-н Котловка Нагорная ул. 7К1,0
20972,Москва САО р-н Беговой Ленинградский просп. 5С3,2
28541,Москва ЦАО р-н Басманный Подсосенский пер. 3,4
8641,Москва САО р-н Восточное Дегунино Керамический проезд 51К1,0
6565,Москва ЗАО р-н Солнцево Наро-Фоминская ул. 15,0
12345,Москва ЮАО р-н Чертаново Южное Варшавское ш. 168,0
27034,Москва ЦАО р-н Хамовники Трубецкая ул. 12,15
9605,Москва СЗАО р-н Щукино ул. Маршала Новикова 18,0
8171,Москва НАО (Новомосковский) Воскресенское поселение проезд Чечерский 128к2,0
7831,Москва ЦАО р-н Таганский Средняя Калитниковская ул. 10,0
9922,Москва СВАО р-н Лианозово Абрамцевская ул. 16Б,0
11707,Москва СВАО р-н Марьина роща 1-я Ямская ул. 10,0
28784,Москва ЮЗАО р-н Гагаринский Ломоносовский просп. 7К5,1
27572,Москва ЦАО р-н Хамовники ул. Усачева 15А,0
26096,Москва ЗАО р-н Филевский парк Багратионовский проезд 5к2,1
2530,Москва САО р-н Головинский Кронштадтский бул. 24К1,0
12379,Москва ЗАО р-н Раменки ул. Раменки 6К2,0
22126,Москва ВАО р-н Богородское Просторная ул. 7,0
9634,Москва ЦАО р-н Мещанский Трифоновская ул. 57К2,0
28902,Москва СЗАО р-н Покровское-Стрешнево Никольский туп. 2к1,0
22637,Москва САО р-н Беговой ул. Правды 11,3
24670,Москва СВАО р-н Северное Медведково проезд Шокальского 20,0
13161,Москва ВАО р-н Сокольники 1-я Боевская ул. 2/12С4,0
23010,Москва ЦАО р-н Пресненский Мантулинская ул. 9к1,0
8799,Москва ЮАО р-н Бирюлево Восточное Липецкая ул. 24К1,0
23126,Москва САО р-н Беговой Ленинградский просп. 29к4,7
14304,Москва ЮЗАО р-н Обручевский Ленинский просп. 109/1к2,0
1873,Москва СЗАО р-н Хорошево-Мневники просп. Маршала Жукова 15К1,0
7055,Москва СЗАО р-н Южное Тушино проезд Досфлота 5,0
28859,Москва ЦАО р-н Арбат Филипповский пер. 8С1,1
6346,Москва ЮЗАО р-н Южное Бутово ул. Брусилова 27,1
26743,Москва ЦАО р-н Хамовники Фрунзенская наб. 36/2,2
981,Москва ВАО р-н Вешняки аллея Жемчуговой 1К2,0
11438,Москва СВАО р-н Останкинский Мурманский проезд 18,0
27186,Москва ЦАО р-н Хамовники Сеченовский пер. 8С3,3
23283,Москва СВАО р-н Бутырский Новодмитровская ул. 2к7,6
17021,Москва ЮЗАО р-н Коньково Профсоюзная ул. 118К1,0
14775,Москва САО р-н Хорошевский ул. Маргелова 3к4,0
12240,Москва СЗАО р-н Покровское-Стрешнево ул. Свободы 20,0
28410,Москва ЗАО р-н Раменки Мосфильмовская ул. 53,2
10960,Москва НАО (Новомосковский) Щербинка Южный квартал 4,0
12937,Москва ЦАО р-н Таганский Марксистская ул. 5,1
21827,Москва ЦАО р-н Тверской 1-й Колобовский пер. 16С1,4
4625,Москва ЮВАО р-н Южнопортовый Волгоградский просп. 32к15,2
374,Москва ЮВАО р-н Нижегородский 2-я Фрезерная ул. 6к2,0
18309,Москва ЮАО р-н Орехово-Борисово Южное Каширское ш. 124К1,1
24410,Москва ЮВАО р-н Рязанский ул. Васильцовский Стан 3К1,0
22226,Москва ЗАО р-н Очаково-Матвеевское Аминьевское ш. 4Дк3литБ,0
5615,Москва НАО (Новомосковский) Завода Мосрентген поселок проезд Музыкальный 2,1
12530,Москва НАО (Новомосковский) Рязановское поселение Знамя Октября поселок Родники микрорайон 8,0
22464,Москва ЦАО р-н Хамовники Большая Пироговская ул. 37-43кб,1
8538,Москва ЮВАО р-н Люблино просп. 40 лет Октября 36,0
584,Москва САО р-н Дмитровский Лобненская ул. 13к3,0
27065,Москва ЮАО р-н Даниловский Хавская ул. 24,0
18414,Москва САО р-н Дмитровский Яхромская ул. 6,0
28865,Москва ЗАО р-н Раменки Минская ул. 2Вк3,0
5969,Москва СВАО р-н Бибирево ул. Пришвина 13Б,1
8678,Москва ЮВАО р-н Люблино Кубанская ул. 16/2,0
27311,Москва ЦАО р-н Тверской 1-й Тверской-Ямской пер. 11,2
138,Москва НАО (Новомосковский) Сосенское поселение просп. Куприна 38к1,0
14777,Москва ЦАО р-н Арбат ул. Новый Арбат 6,8
6101,Москва ЮВАО р-н Текстильщики ул. Чистова 6,0
11441,Москва ЮЗАО р-н Котловка Нагорная ул. 7К1,0
4326,Москва ЦАО р-н Якиманка пер. 2-й Хвостов 8/2,1
14710,Москва САО р-н Сокол Ленинградский просп. 75к1,2
5912,Москва ЮАО р-н Бирюлево Восточное Лебедянская ул. 38,0
15930,Москва ЮЗАО р-н Ломоносовский ул. Архитектора Власова 6,0
18318,Москва ЗАО р-н Филевский парк Барклая ул. 7к1,1
9769,Москва ЮВАО р-н Южнопортовый ул. Мельникова 23,0
29080,Москва ЦАО р-н Пресненский ул. Климашкина 17С2,0
22470,Москва ЦАО р-н Пресненский Ходынская ул. 2,2
3194,Москва СВАО р-н Бибирево ул. Пришвина 7/1,1
20469,Москва ЗАО р-н Крылатское Осенняя ул. 16,0
317,Москва ЗелАО р-н Старое Крюково Зеленоград мкр. 8-й к814,0
10493,Москва НАО (Новомосковский) Московский поселение ул. Родниковая 30к2,5
749,Москва САО р-н Молжаниновский Ленинградское ш. 228к3,0
7002,Москва ЮВАО р-н Печатники Шоссейная ул. 72,0
9837,Москва ВАО р-н Преображенское Большая Черкизовская ул. 5К1,1
19048,Москва ЮВАО р-н Некрасовка ул. Вертолетчиков 13,0
22678,Москва ЗАО р-н Крылатское Рублевское ш. 70к6,0
28636,Москва ЦАО р-н Арбат Филипповский пер. 8С1,1
13763,Москва СВАО р-н Алексеевский просп. Мира 110/2,1
8089,Москва ЮАО р-н Бирюлево Восточное Бирюлевская ул. 13К1,0
1048,Москва ЮВАО р-н Кузьминки ул. Юных Ленинцев 119,1
27676,Москва ЦАО р-н Хамовники 2-й Обыденский пер. 3С1,1
10106,Москва ЗАО р-н Кунцево Кунцевская ул. 19К3,0
19692,Москва ЗАО р-н Можайский ул. Кубинка 5К2,0
15149,Москва САО р-н Сокол Волоколамское ш. 1,1
13303,Москва СЗАО р-н Покровское-Стрешнево Волоколамское ш. 71к8,3
1857,Москва СВАО р-н Северное Медведково Полярная ул. 54К1,0
21455,Москва ЮЗАО р-н Академический Новочеремушкинская ул. 24К2,1
2993,Москва САО р-н Савеловский 2-я Хуторская ул. 18К2,1
28359,Москва ЦАО р-н Пресненский Малая Бронная ул. 10С1,5
7094,Москва ЮАО р-н Чертаново Северное Сумская ул. 8К1,3
13020,Москва САО р-н Ховрино ул. Лавочкина 44К3,0
20610,Москва ЗАО р-н Солнцево Боровское ш. 2к4,0
24065,Москва ЦАО р-н Пресненский ул. Сергея Макеева 9к2,0
25800,Москва СЗАО р-н Хорошево-Мневники Шелепихинская наб. 34к2,2
20693,Москва ЗАО р-н Кунцево Ельнинская ул. 8,0
5013,Москва ЗелАО р-н Савёлки Зеленоград мкр. 7-й к709,0
8195,Москва ЮВАО р-н Лефортово ул. Госпитальный Вал 22/2,0
26971,Москва ЦАО р-н Пресненский 2-я Звенигородская ул. 12к8,0
487,Москва ЗАО р-н Филевский парк Береговой проезд 3,0
26687,Москва ЗАО р-н Можайский Можайское ш. 2,0
3749,Москва ВАО р-н Гольяново пл. Белы Куна 1,0
24682,Москва ЮВАО р-н Марьино Донецкая ул. 34к2,1
5700,Москва ЗелАО р-н Савёлки Зеленоград мкр. 3-й к360,0
20138,Москва ЗАО р-н Можайский ул. Кубинка 18/2,0
3939,Москва ВАО р-н Новогиреево Перовская ул. 66к7,0
22148,Москва ЮАО р-н Нагорный Электролитный проезд 16к2,0
9070,Москва САО р-н Западное Дегунино Ижорская ул. 6к6,0
4446,Москва НАО (Новомосковский) Московский поселение ул. Татьянин Парк 12к6,0
25797,Москва ЮАО р-н Даниловский бул. Братьев Весниных 2,1
14429,Москва ЗАО р-н Фили-Давыдково Малая Филевская ул. 18,0
24397,Москва ЮЗАО р-н Котловка Нагорная ул. 9К2,0
11480,Москва ЮВАО р-н Люблино ул. Марьинский Парк 27,0
3085,Москва САО р-н Аэропорт Планетная ул. 27,0
3837,Москва ЮАО р-н Чертаново Южное Варшавское ш. 170Ек5,0
20660,Москва СВАО р-н Северный Дмитровское ш. 169К6,0
5968,Москва ЮВАО р-н Люблино Краснодарская ул. 44/13,0
8136,Москва СЗАО р-н Митино Пятницкое ш. 23К2,0
19613,Москва ЗАО р-н Филевский парк Филевский бул. 2,0
355,Москва ЮВАО р-н Нижегородский 2-я Фрезерная ул. 6к2,0
740,Москва ЗАО р-н Солнцево Боровское ш. 2к4,0
6406,Москва ВАО р-н Богородское Яузская аллея 4,0
14105,Москва САО р-н Ховрино Петрозаводская ул. 12К1,1
13005,Москва САО р-н Коптево Большая Академическая ул. 47К1,2
1826,Москва ЗАО р-н Можайский ул. Красных Зорь 43,0
22524,Москва СЗАО р-н Щукино Авиационная ул. 79Б,0
12037,Москва НАО (Новомосковский) Сосенское поселение бул. Скандинавский 7,0
26537,Москва ЗАО р-н Филевский парк Барклая ул. 7К4,1
13217,Москва ЮАО р-н Даниловский проезд Проектируемый № 4062 6с1,2
8983,Москва САО р-н Тимирязевский Тимирязевская ул. 6,0
16884,Москва ЮВАО р-н Выхино-Жулебино Рязанский просп. 78/1,0
8252,Москва ЗелАО р-н Крюково Зеленоград мкр. 14-й к1407,0
9734,Москва ЗАО р-н Солнцево ул. Главмосстроя 10,0
17112,Москва ЮВАО р-н Нижегородский 1-я Карачаровская ул. 17,0
9450,Москва ТАО (Троицкий) Первомайское поселение Горчаково деревня ул. Школьная 13к2,0
5216,Москва ТАО (Троицкий) Троицк ул. Школьная 13,0
22060,Москва СВАО р-н Алексеевский ул. Павла Корчагина 3,0
14549,Москва ВАО р-н Измайлово Никитинская ул. 10,1
4920,Москва ЮАО р-н Царицыно Бакинская ул. 29,0
7321,Москва СЗАО р-н Северное Тушино ул. Героев Панфиловцев 16К2,0
13321,Москва ЗАО р-н Очаково-Матвеевское 1-й Очаковский пер. 3,0
1113,Москва ЮВАО р-н Люблино ул. Верхние Поля 27С2,0
15034,Москва ЗАО р-н Очаково-Матвеевское Аминьевское ш. 4Дк3литБ,0
10194,Москва ЮВАО р-н Марьино ул. Перерва 31,0
9312,Москва ВАО р-н Богородское Погонный проезд 50,0
11224,Москва НАО (Новомосковский) Московский поселение ул. Родниковая 30к3,5
26851,Москва ЦАО р-н Хамовники Саввинская наб. 13,1
14200,Москва ЮЗАО р-н Южное Бутово Южнобутовская ул. 69,0
8553,Москва ЮАО р-н Москворечье-Сабурово Каширское ш. 57К3,0
4443,Москва ЗАО р-н Очаково-Матвеевское Нежинская ул. 5к2,0
5850,Москва НАО (Новомосковский) Щербинка ул. Барышевская Роща 2,0
10246,Москва ЗАО р-н Ново-Переделкино ул. Скульптора Мухиной 1К1,0
5306,Москва ВАО р-н Метрогородок Открытое ш. 26К12,0
3925,Москва ЮВАО р-н Люблино Цимлянская ул. 3к1,0
28735,Москва ЦАО р-н Басманный Старая Басманная ул. 12С2,1
13361,Москва СВАО р-н Северное Медведково ул. Грекова 7,0
6901,Москва ЗелАО р-н Силино Зеленоград к1121,0
10339,Москва ЮАО р-н Бирюлево Восточное Ягодная ул. 8к2,0
16138,Москва СЗАО р-н Хорошево-Мневники Шелепихинская наб. 34,0
16462,Москва ЗАО р-н Раменки ул. Лобачевского 120к1,0
20662,Москва ЮЗАО р-н Гагаринский Ленинский просп. 79,0
2472,Москва СВАО р-н Бибирево ул. Лескова 19,3
21727,Москва ЦАО р-н Пресненский Мантулинская ул. 10,0
9579,Москва СВАО р-н Ростокино Ростокинская ул. 5К2,0
19776,Москва ЮАО р-н Бирюлево Восточное 6-я Радиальная ул. 7/6к3,1
10011,Москва ЮАО р-н Бирюлево Восточное 6-я Радиальная ул. 7/6к2,1
2185,Москва ЮАО р-н Чертаново Центральное ул. Красного Маяка 8К2,0
13431,Москва ЗАО р-н Раменки Мосфильмовская ул. 98к1,0
28322,Москва ЦАО р-н Тверской Страстной бул. 4С3,26
15609,Москва СЗАО р-н Хорошево-Мневники ул. Маршала Тухачевского 49,2
22864,Москва ЗАО р-н Филевский парк Кастанаевская ул. 26,1
19768,Москва ЮВАО р-н Марьино Новомарьинская ул. 3К2,0
10847,Москва СВАО р-н Отрадное ул. Пестеля 2,0
3901,Москва ЗАО р-н Солнцево Производственная ул. 12к2,0
16820,Москва ЮАО р-н Нагорный Варшавское ш. 94,0
8931,Москва ЗАО р-н Тропарево-Никулино Никулинская ул. 23К3,0
12711,Москва ЗАО р-н Филевский парк ул. Олеко Дундича 19/15,1
16644,Москва СЗАО р-н Хорошево-Мневники просп. Маршала Жукова 37К2,1
26306,Москва ЮЗАО р-н Ломоносовский Ленинский просп. 83к1,0
2049,Москва ЮВАО р-н Некрасовка ул. Вертолетчиков 7к1,0
215,Москва НАО (Новомосковский) Филимонковское поселение ул. Жемчужная 1к4,0
7259,Москва НАО (Новомосковский) Московский поселение Филатов Луг жилой комплекс ул. Картмазовские Пруды 2к1,0
28984,Москва ЮЗАО р-н Обручевский Ленинский просп. 111к1,0
532,Москва НАО (Новомосковский) Сосенское поселение ул. Василия Ощепкова 3,0
5347,Москва ВАО р-н Соколиная гора Вольная ул. 4,0
410,Москва ЮВАО р-н Нижегородский 2-я Фрезерная ул. 6к2,0
705,Москва ЗАО р-н Раменки ул. Василия Ланового 1к1,0
9374,Москва ЗелАО р-н Крюково Зеленоград мкр. 16-й к1639,0
28761,Москва СЗАО р-н Щукино ул. Расплетина 22к2,0
4647,Москва СЗАО р-н Хорошево-Мневники ул. Народного Ополчения 15К2,1
11202,Москва ЮАО р-н Москворечье-Сабурово ул. Борисовские Пруды 15к1,0
19330,Москва НАО (Новомосковский) Внуковское поселение ул. Бориса Пастернака 31к1,0
21690,Москва ЦАО р-н Пресненский Шмитовский проезд 39к1,0
21057,Москва СЗАО р-н Митино Муравская ул. 42к3,0
1266,Москва НАО (Новомосковский) Сосенское поселение просп. Куприна 40к2,0
27843,Москва ЦАО р-н Якиманка 2-й Казачий пер. 6,2
2930,Москва ЮВАО р-н Люблино ул. Верхние Поля 35К1,0
18220,Москва ЮАО р-н Орехово-Борисово Южное ул. Генерала Белова 49К2,0
9493,Москва НАО (Новомосковский) Коммунарка поселок ул. Бачуринская 9Ак1,0
4803,Москва ВАО р-н Ивановское ул. Молостовых 11К6,0
25416,Москва ЗАО р-н Фили-Давыдково Кастанаевская ул. 66,0
12926,Москва ЮЗАО р-н Ломоносовский Ленинский просп. 86,1
21451,Москва ЮАО р-н Чертаново Северное Балаклавский просп. 15Б,0
5599,Москва НАО (Новомосковский) Кокошкино дп ул. Дачная 5,0
14651,Москва СЗАО р-н Покровское-Стрешнево Летная ул. 95Бк2,0
23128,Москва ЦАО р-н Тверской 3-й Самотечный пер. 16,1
20677,Москва ЗАО р-н Солнцево Боровское ш. 2к7,0
26443,Москва СЗАО р-н Хорошево-Мневники просп. Маршала Жукова 78,1
5620,Москва НАО (Новомосковский) Марушкинское поселение ул. Медовая Долина 3к2,0
3068,Москва САО р-н Западное Дегунино Дмитровское ш. 73Б,0
1001,Москва НАО (Новомосковский) Московский ул. Никитина 11к4,0
11578,Москва СВАО р-н Отрадное ул. Римского-Корсакова 16,1
16612,Москва ЗАО р-н Раменки ул. Лобачевского 118к1,0
27848,Москва СЗАО р-н Щукино Авиационная ул. 77к2,0
4755,Москва СВАО р-н Бибирево ул. Корнейчука 18,0
23179,Москва ЦАО р-н Пресненский Мантулинская ул. 9к3,0
22083,Москва ЗАО р-н Проспект Вернадского ул. Лобачевского 92К1,0
22327,Москва ЗАО р-н Филевский парк Багратионовский проезд 5Ак1,1
24151,Москва СЗАО р-н Хорошево-Мневники Карамышевская наб. 2А,2
8632,Москва СВАО р-н Алексеевский Ракетный бул. 3,1
13545,Москва СЗАО р-н Хорошево-Мневники 3-я Хорошевская ул. 27к2,1
16274,Москва ЗАО р-н Раменки ул. Лобачевского 118к5,0
5883,Москва ЮАО р-н Орехово-Борисово Северное Каширское ш. 102К1,0
2143,Москва ЮЗАО р-н Котловка Севастопольский просп. 13К1,0
3682,Москва ЮЗАО р-н Обручевский ул. Новаторов 6,0
1479,Москва ЮВАО р-н Текстильщики Волжский бул. 18К2,0
26686,Москва СЗАО р-н Щукино Щукинская ул. 2,0
4066,Москва ЦАО р-н Пресненский ул. Подвойского 26,0
14826,Москва ЮВАО р-н Лефортово Красноказарменная ул. 14Ак2,0
23403,Москва СЗАО р-н Хорошево-Мневники Шелепихинская наб. 34к2,2
16634,Москва САО р-н Хорошевский Хорошевское ш. 25Ак2,1
25035,Москва ЦАО р-н Пресненский Рочдельская ул. 11/5,1
11843,Москва НАО (Новомосковский) Внуковское поселение бул. Андрея Тарковского 9,0
27219,Москва ЗАО р-н Раменки Мосфильмовская ул. 70к2,0
9532,Москва СВАО р-н Свиблово Лазоревый проезд 4,2
7571,Москва ЮАО р-н Орехово-Борисово Южное Ясеневая ул. 39К1,0
1742,Москва НАО (Новомосковский) Щербинка ул. Чехова 2,1
25369,Москва ВАО р-н Соколиная гора Вольная ул. 28/4к3,0
18117,Москва ВАО р-н Соколиная гора просп. Буденного 23,0
6635,Москва ЗАО р-н Ново-Переделкино ул. Шолохова 8К1,0
1084,Москва ЮВАО р-н Капотня 3-й квартал 13,0
2985,Москва ВАО р-н Новокосино Новокосинская ул. 45,0
23972,Москва ЗАО р-н Очаково-Матвеевское Староволынская ул. 15к3,0
7003,Москва СВАО р-н Отрадное Алтуфьевское ш. 24В,0
7778,Москва НАО (Новомосковский) Десеновское поселение ул. Яворки 1к6,0
28688,Москва ЦАО р-н Хамовники ул. Ефремова 19к1,0
13073,Москва САО р-н Левобережный Ленинградское ш. 108к2,0
771,Москва ЮАО р-н Чертаново Южное Варшавское ш. 141к12,0
19659,Москва ВАО р-н Косино-Ухтомский Святоозерская ул. 22,0
25754,Москва САО р-н Беговой Ленинградский просп. 29к4,7
26415,Москва ЮЗАО р-н Обручевский ул. Эльдара Рязанова 4,0
12904,Москва ЮАО р-н Бирюлево Восточное 6-я Радиальная ул. 3к6,1
20178,Москва САО р-н Ховрино ул. Дыбенко 7/1,0
8452,Москва ЮАО р-н Орехово-Борисово Южное Воронежская ул. 11/4,0
13227,Москва ЮАО р-н Зябликово Ореховый бул. 24к2,0
14714,Москва НАО (Новомосковский) Московский поселение ул. Татьянин Парк 12к7,0
23304,Москва СВАО р-н Северное Медведково Широкая ул. 30,1
26526,Москва ЦАО р-н Басманный Большой Козловский пер. 12,15
26285,Москва САО р-н Головинский Флотская ул. 14,0
6044,Москва ВАО р-н Новогиреево Фрязевская ул. 11К1,0
20104,Москва САО р-н Хорошевский Хорошевское ш. 11,0
11827,Москва ВАО р-н Богородское 1-я Мясниковская ул. 8/10,0
23493,Москва ЦАО р-н Пресненский Садовая-Кудринская ул. 14-16,4
4330,Москва ЗАО р-н Раменки Мосфильмовская ул. 1А,0
2906,Москва НАО (Новомосковский) Внуковское поселение бул. Андрея Тарковского 3,0
10077,Москва ЗАО р-н Филевский парк Сеславинская ул. 22,0
4296,Москва ЮАО р-н Чертаново Северное Балаклавский просп. 15,0
10459,Москва ВАО р-н Новокосино Новокосинская ул. 6К1,1
28391,Москва ЗАО р-н Раменки Мичуринский просп. 26,2
26659,Москва ЗАО р-н Раменки ул. Лобачевского 120к1,0
14081,Москва ЮЗАО р-н Ломоносовский Ленинский просп. 86,1
25612,Москва ЗАО р-н Проспект Вернадского ул. Удальцова 50,1
18317,Москва ВАО р-н Восточное Измайлово 15-я Парковая ул. 23,1
7330,Москва ЮЗАО р-н Теплый Стан ул. Теплый Стан 9К3,0
26710,Москва ВАО р-н Восточное Измайлово Измайловский бул. 46,0
18637,Москва НАО (Новомосковский) Московский поселение ул. Шекспира 510к2,0
587,Москва СВАО р-н Северный бул. Академика Ландау 1,0
2488,Москва НАО (Новомосковский) Коммунарка поселок ул. Лазурная 16,0
11804,Москва НАО (Новомосковский) Сосенское поселение ул. Малое Понизовье 7,0
6431,Москва ВАО р-н Ивановское ул. Чечулина 4,0
5319,Москва ЮВАО р-н Рязанский ул. Михайлова 7,0
14998,Москва ЮАО р-н Даниловский ул. Архитектора Щусева 1,4
27570,Москва ЗАО р-н Раменки Мосфильмовская ул. 70к5,0
1927,Москва ЮАО р-н Орехово-Борисово Южное Елецкая ул. 13,0
21799,Москва ЮЗАО р-н Ломоносовский ул. Марии Ульяновой 7,1
23966,Москва ЦАО р-н Тверской Тверская ул. 4,0
27851,Москва САО р-н Хорошевский ул. Викторенко 4К1,1
20350,Москва ЦАО р-н Якиманка Ленинский просп. 3,2
22269,Москва ЗАО р-н Раменки ул. Янковского 1к2,0
19925,Москва ЮАО р-н Орехово-Борисово Южное ул. Генерала Белова 28к1,1
